Unnamed: 0,Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1122,875,27,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,6,Initmates,Tops,Dresses
1123,807,52,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,11,General,Intimate,Dresses
1124,946,31,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,5,Initmates,Intimate,Fine knit
1125,912,55,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,14,General,Bottoms,Knits
1126,845,30,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,14,Initmates,Bottoms,Blouses
1127,1173,62,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,10,Initmates,Bottoms,Knits
1128,1114,46,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,8,General,Intimate,Fine knit
1129,979,54,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,8,General,Bottoms,Blouses
1130,1148,67,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,12,Initmates,Dresses,Knits
1131,1117,33,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,13,Initmates,Tops,Dresses
1132,1104,67,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,6,General,Intimate,Blouses
1133,1122,53,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,0,General,Dresses,Blouses
1134,824,38,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,12,General,Dresses,Blouses
1135,1134,27,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,2,General,Tops,Knits
1136,1001,52,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,13,Initmates,Bottoms,Pants
1137,1082,39,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,1,General Petite,Bottoms,Blouses
1138,888,29,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,12,Initmates,Bottoms,Pants
1139,1029,41,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,5,General Petite,Tops,Fine knit
1140,1127,63,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,7,General,Jackets,Fine knit
1141,852,21,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,9,General Petite,Jackets,Knits
1142,1013,32,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,10,General,Jackets,Fine knit
1143,1127,31,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,14,General,Tops,Knits
1144,804,36,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,8,General,Intimate,Knits
1145,880,18,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,5,General Petite,Dresses,Pants
1146,1150,69,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,3,General,Intimate,Dresses
1147,868,58,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,8,General Petite,Intimate,Blouses
1148,815,41,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,0,Initmates,Bottoms,Pants
1149,1082,52,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,2,Initmates,Intimate,Knits
1150,927,48,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,13,General Petite,Intimate,Dresses
1151,1063,38,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,Initmates,Bottoms,Fine knit
1152,937,63,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,General Petite,Intimate,Fine knit
1153,852,40,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,11,General Petite,Jackets,Blouses
1154,862,35,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,5,Initmates,Jackets,Dresses
1155,1118,64,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,6,Initmates,Intimate,Fine knit
1156,947,23,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,Initmates,Jackets,Blouses
1157,936,45,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,6,Initmates,Jackets,Pants
1158,908,24,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,9,Initmates,Intimate,Blouses
1159,1083,53,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,3,Initmates,Bottoms,Knits
1160,964,49,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,11,General,Intimate,Dresses
1161,850,51,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,7,Initmates,Dresses,Dresses
1162,947,42,Great Buy,"The sweater is warm, soft, and stylish. Fits true to size and looks elegant.",5,1,12,General Petite,Dresses,Fine knit
1163,1036,68,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,13,General Petite,Jackets,Pants
1164,867,26,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,0,Initmates,Jackets,Dresses
1165,1093,38,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,3,General Petite,Bottoms,Fine knit
1166,1109,68,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,10,General Petite,Dresses,Knits
1167,941,27,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,12,General Petite,Tops,Fine knit
1168,931,49,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,6,General,Intimate,Knits
1169,1043,67,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,9,General,Jackets,Fine knit
1170,1025,47,Great Buy,Fair product for the price point. Fits okay but nothing exceptional.,3,1,13,Initmates,Intimate,Pants
1171,1172,48,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,5,General Petite,Bottoms,Dresses
1172,1174,68,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,13,Initmates,Tops,Blouses
1173,1052,19,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,1,Initmates,Dresses,Dresses
1174,956,67,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,8,Initmates,Jackets,Blouses
1175,967,52,Great Buy,"Okay top for everyday wear, but the color is slightly darker than pictured.",3,1,0,General Petite,Jackets,Fine knit
1176,833,26,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,9,General,Tops,Fine knit
1177,986,34,Great Buy,One of my favorite purchases this season! Fits great and very versatile.,5,1,5,General,Jackets,Pants
1178,982,62,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,9,Initmates,Bottoms,Pants
1179,1038,44,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,6,Initmates,Bottoms,Pants
1180,920,33,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,5,General Petite,Bottoms,Knits
1181,1181,65,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,2,Initmates,Intimate,Pants
1182,1081,18,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,9,General,Intimate,Blouses
1183,1113,32,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,10,Initmates,Jackets,Pants
1184,1172,30,Great Buy,I absolutely loved this dress! Fits perfectly and very comfortable to wear all day.,5,1,4,General,Intimate,Dresses
1185,1022,64,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,0,General,Jackets,Dresses
1186,925,56,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,1,General Petite,Tops,Pants
1187,1102,59,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,12,Initmates,Bottoms,Blouses
1188,841,23,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,6,Initmates,Jackets,Blouses
1189,888,47,Disappointed,The color faded immediately and button fell off. Very bad construction.,1,0,13,General,Tops,Dresses
1190,976,34,Disappointed,Item arrived with torn seams and looks completely different from the pictures.,1,0,5,General Petite,Jackets,Knits
1191,1125,34,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,7,Initmates,Jackets,Knits
1192,891,51,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,13,General,Tops,Knits
1193,874,18,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,10,General,Jackets,Fine knit
1194,928,69,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,5,General Petite,Intimate,Fine knit
1195,1063,41,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,8,General,Jackets,Fine knit
1196,1084,20,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,1,General,Intimate,Pants
1197,924,63,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,5,General Petite,Intimate,Blouses
1198,1024,28,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,12,General,Intimate,Pants
1199,880,53,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,9,General,Jackets,Fine knit
1200,1017,38,Disappointed,Sizing is completely off. Ordered my usual size and couldn't even zip it.,1,0,6,Initmates,Tops,Fine knit
1201,1117,32,Disappointed,"Disappointing purchase. Cheap fabric, scratchy texture, and poor tailoring.",1,0,0,General,Bottoms,Blouses
1202,935,59,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,1,Initmates,Tops,Fine knit
1203,1053,63,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,General,Intimate,Knits
1204,927,41,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,8,General,Tops,Knits
1205,965,35,Disappointed,"Awful fit, looks like a sack on me. Fabric feels synthetic and uncomfortable.",1,0,8,General Petite,Intimate,Knits
1206,828,32,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,2,Initmates,Tops,Blouses
1207,961,39,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,1,General Petite,Jackets,Knits
1208,879,56,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,12,Initmates,Jackets,Fine knit
1209,800,38,Great Buy,This dress exceeded my expectations! Beautiful drape and wonderful structure.,5,1,13,General,Tops,Knits
1210,907,40,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,13,Initmates,Dresses,Fine knit
1211,1051,37,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,6,General Petite,Tops,Knits
1212,990,64,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,4,General,Tops,Knits
1213,1104,60,Great Buy,Flattering cut and lovely fabric! Will definitely order in another color.,5,1,13,General Petite,Bottoms,Knits
1214,1079,29,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,9,Initmates,Bottoms,Dresses
1215,861,39,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,4,General,Tops,Knits
1216,997,28,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,Initmates,Tops,Knits
1217,856,20,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,3,Initmates,Intimate,Blouses
1218,905,21,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,5,General,Tops,Knits
1219,1145,26,Disappointed,"Terrible material, feels cheap and fits horribly. Returning it immediately.",1,0,4,Initmates,Bottoms,Fine knit
1220,1193,60,Great Buy,Super cute top! The embroidery details are amazing and material feels premium.,5,1,3,Initmates,Bottoms,Pants
1221,1166,67,Great Buy,Gorgeous color and wonderful material. Highly recommend buying this top!,5,1,12,Initmates,Tops,Pants
1222,991,31,Disappointed,Runs way too small and fabric is scratchy. Disappointed with the quality.,1,0,14,General,Jackets,Blouses
1223,1084,27,Disappointed,Poor stitching and completely see-through. Definitely not worth the price.,1,0,14,General,Dresses,Fine knit
1224,1132,69,Great Buy,Cute design but required ironing out of the bag. Average quality overall.,3,1,9,General,Tops,Blouses
1225,1097,29,Great Buy,Soft material and nice design. Fits really well and fast shipping too.,5,1,12,General,Tops,Blouses
1226,989,57,Great Buy,Very comfortable jeans with good stretch. Perfectly tailored for everyday wear.,5,1,14,General Petite,Bottoms,Knits
1227,1165,27,Disappointed,Shrank completely after the first wash! Terrible quality for the price.,1,0,0,General Petite,Jackets,Fine knit
1228,1020,45,Great Buy,Great quality fabric and beautiful fit. Got so many compliments at work.,5,1,1,General Petite,Jackets,Dresses
1229,1175,19,Great Buy,"Decent quality for the price, but runs slightly small around the waist.",3,1,8,General,Tops,Blouses
1230,1146,36,Disappointed,Way over-priced for such thin material. Doesn't look good at all.,1,0,8,General,Tops,Dresses
